incident_id,threat_id,asset_id,employee_id,detection_time,status,time_to_resolve_hours,data_breached_gb,financial_impact_k
1625,5,46,8,2025-02-03 21:25:18.560393,Resolved,464,12.53,300.38
1626,2,30,12,2023-07-19 15:35:28.560393,Closed,29,3.01,76.52
1627,1,35,7,2020-10-02 20:50:46.560393,Resolved,30,0.0,7.25
1628,1,41,6,2024-06-02 14:57:23.560393,Resolved,18,0.0,12.37
1629,1,30,5,2020-10-26 20:22:35.560393,Resolved,29,0.0,22.54
1630,2,7,10,2023-04-30 10:11:12.560393,Resolved,228,0.0,12.62
1631,1,47,11,2025-04-02 00:57:04.560393,Resolved,25,0.0,7.22
1632,1,25,2,2025-04-07 09:33:22.560393,Resolved,19,0.0,25.55
1633,1,23,7,2025-07-07 02:12:18.560393,Resolved,108,0.0,11.4
1634,3,46,6,2025-07-02 06:20:04.560393,Resolved,13,59.48,1816.7
1635,1,16,10,2022-04-03 20:13:21.560393,Resolved,6,9.89,106.91
1636,1,16,6,2024-08-25 23:56:52.560393,Resolved,104,0.0,17.47
1637,1,42,1,2020-09-01 10:20:43.560393,Closed,67,36.73,1957.59
1638,1,25,9,2021-06-14 18:31:30.560393,Resolved,24,0.0,19.31
1639,1,20,1,2023-09-23 07:16:15.560393,Resolved,40,0.0,17.71
1640,1,45,6,2022-04-12 22:14:20.560393,Resolved,33,24.99,995.95
1641,1,43,9,2022-12-06 20:43:06.560393,Closed,39,0.0,11.57
1642,1,43,8,2023-10-13 07:27:26.560393,Resolved,22,0.0,11.51
1643,2,18,2,2022-09-25 04:45:19.560393,Closed,95,35.69,396.35
1644,1,27,2,2024-08-29 16:16:00.560393,Resolved,18,0.0,5.04
1645,1,22,8,2025-06-28 08:21:04.560393,Closed,22,0.0,17.15
1646,1,45,12,2020-11-20 14:35:23.560393,Resolved,31,2.94,75.81
1647,5,31,1,2023-09-08 14:17:30.560393,Closed,387,44.34,846.93
1648,1,7,1,2024-10-09 11:47:15.560393,Closed,44,0.0,10.9
1649,2,15,9,2022-11-11 08:40:45.560393,Investigating,27,0.0,24.24
1650,1,32,6,2021-08-24 18:44:23.560393,Resolved,50,8.46,196.97
1651,2,43,8,2024-08-14 10:32:28.560393,Closed,55,0.0,7.03
1652,1,9,1,2022-05-30 13:11:21.560393,Resolved,32,3.25,170.09
1653,3,16,1,2022-09-27 02:16:15.560393,Resolved,3,68.64,1593.44
1654,5,22,6,2023-02-14 01:52:09.560393,Resolved,313,0.0,54.39
1655,2,5,15,2023-10-14 12:55:11.560393,Resolved,323,5.08,125.07
1656,1,31,13,2023-06-05 22:11:26.560393,Resolved,33,0.0,18.44
1657,2,21,5,2024-07-18 02:44:29.560393,Closed,142,10.09,119.52
1658,1,13,15,2025-07-09 16:32:01.560393,Resolved,79,0.0,11.85
1659,1,11,2,2024-05-04 01:33:11.560393,Resolved,13,0.0,13.51
1660,1,27,9,2021-01-17 11:57:59.560393,Resolved,38,0.0,24.03
1661,2,44,12,2022-06-29 10:07:52.560393,Closed,112,0.0,9.06
1662,2,47,1,2021-02-23 00:23:53.560393,Resolved,129,0.0,32.96
1663,2,19,12,2022-12-07 08:25:19.560393,Resolved,84,35.2,623.79
1664,1,8,5,2025-04-05 19:13:34.560393,Resolved,31,14.64,260.48
1665,5,45,7,2021-10-12 12:13:33.560393,Resolved,34,75.9,1076.48
1666,3,36,1,2025-04-18 17:27:17.560393,Resolved,571,0.0,41.45
1667,1,11,9,2025-01-15 05:17:48.560393,Resolved,63,0.0,21.76
1668,2,21,8,2023-08-10 18:24:57.560393,Resolved,108,0.0,14.54
1669,2,14,14,2025-07-20 17:08:24.560393,Resolved,38,2.53,67.02
1670,2,20,6,2024-06-25 13:25:09.560393,Resolved,128,60.89,1626.85
1671,3,29,5,2024-06-23 13:06:40.560393,Resolved,44,38.64,1197.38
1672,2,47,1,2022-10-30 01:50:58.560393,Resolved,147,2.9,63.64
1673,5,12,4,2023-10-05 02:10:27.560393,Resolved,708,0.0,47.9
1674,2,13,8,2024-07-23 22:26:34.560393,Resolved,201,0.0,35.91
1675,2,21,7,2021-12-08 21:10:15.560393,Closed,349,7.3,318.02
1676,1,13,9,2024-10-14 05:26:48.560393,Closed,65,0.0,32.91
1677,4,25,5,2022-06-01 00:43:06.560393,Resolved,58,0.0,47.57
1678,2,13,6,2023-11-13 01:56:29.560393,Resolved,38,0.0,13.15
1679,1,26,2,2023-02-22 07:38:04.560393,Resolved,27,68.38,2413.28
1680,2,24,9,2023-03-08 22:39:08.560393,Resolved,17,22.11,545.89
1681,1,15,14,2023-09-01 00:40:23.560393,Closed,22,0.0,16.91
1682,3,33,15,2021-09-04 20:47:54.560393,Resolved,212,0.0,61.57
1683,1,25,9,2024-02-14 17:52:27.560393,Resolved,50,0.0,16.92
1684,2,2,11,2022-07-29 12:45:08.560393,Resolved,14,0.0,55.26
1685,2,12,7,2023-10-21 05:49:29.560393,Resolved,285,4.63,104.38
1686,3,40,8,2023-02-02 22:53:31.560393,Resolved,113,13.43,327.43
1687,1,48,8,2025-02-22 18:45:26.560393,Resolved,24,0.0,14.22
1688,1,39,1,2021-07-10 04:35:41.560393,Resolved,36,0.0,8.69
1689,2,39,5,2021-11-26 04:12:52.560393,Resolved,56,0.0,38.38
1690,1,28,15,2022-12-11 08:50:13.560393,Resolved,18,3.75,105.43
1691,1,11,3,2024-09-15 12:54:37.560393,Resolved,22,0.0,23.29
1692,4,8,1,2021-06-14 08:07:35.560393,Resolved,51,0.0,53.75
1693,2,24,6,2021-04-14 00:01:04.560393,Resolved,66,49.41,636.03
1694,2,7,5,2023-12-31 19:08:33.560393,Closed,11,9.18,257.95
1695,3,42,6,2023-12-14 18:18:13.560393,Resolved,154,69.23,1248.27
1696,5,28,1,2021-04-07 20:35:32.560393,Resolved,243,10.12,89.33
1697,2,41,5,2025-06-02 12:30:25.560393,Closed,194,0.0,41.97
1698,3,27,8,2022-05-30 22:11:12.560393,Resolved,62,0.0,92.03
1699,2,14,8,2022-11-18 17:02:14.560393,Resolved,70,0.0,16.69
1700,2,18,8,2024-08-26 16:43:18.560393,Resolved,20,55.3,922.37
1701,1,24,1,2025-07-15 20:01:36.560393,Closed,9,19.62,379.17
1702,1,26,15,2023-11-17 21:56:28.560393,Resolved,117,10.07,86.09
1703,1,40,14,2023-05-13 05:13:44.560393,Resolved,20,0.0,22.34
1704,1,22,14,2023-03-17 12:26:22.560393,Resolved,89,0.0,25.2
1705,1,15,15,2023-02-02 07:50:57.560393,Resolved,67,0.0,13.27
1706,1,44,1,2025-06-16 23:05:35.560393,Closed,94,0.0,11.79
1707,3,41,15,2022-01-23 12:32:24.560393,Closed,1258,8.09,198.93
1708,3,7,15,2024-09-27 19:58:41.560393,Resolved,131,0.0,38.69
1709,2,44,3,2025-03-24 04:15:11.560393,Investigating,18,0.0,91.9
1710,1,44,3,2022-07-25 06:26:54.560393,Closed,30,0.0,37.02
1711,3,28,10,2020-11-18 15:30:05.560393,Closed,23,7.14,153.99
1712,1,46,3,2023-04-28 02:12:58.560393,Resolved,17,0.0,21.61
1713,1,3,13,2024-10-05 00:07:36.560393,Resolved,38,5.07,155.45
1714,1,23,8,2020-11-09 04:24:40.560393,Resolved,23,39.19,823.45
1715,5,33,9,2022-10-15 11:39:24.560393,Closed,411,4.73,164.62
1716,1,38,7,2023-03-02 21:23:43.560393,Resolved,14,2.58,47.87
1717,4,1,15,2022-04-26 12:27:09.560393,Resolved,466,0.0,33.93
1718,2,42,11,2021-10-31 08:57:59.560393,Closed,23,0.0,25.74
1719,1,42,5,2022-03-24 09:44:59.560393,Resolved,23,0.0,8.94
1720,1,39,13,2024-10-22 05:38:47.560393,Closed,46,0.0,21.94
1721,4,23,8,2022-11-26 17:47:58.560393,Resolved,27,17.33,352.63
1722,2,3,11,2022-08-01 21:11:24.560393,Resolved,15,0.0,11.98
1723,1,37,14,2025-05-27 12:02:19.560393,Closed,373,0.0,8.98
1724,1,28,6,2022-06-25 00:26:15.560393,Resolved,17,1.28,34.85
1725,5,6,9,2020-10-11 03:50:32.560393,Resolved,115,0.0,23.57
1726,5,3,1,2023-03-13 19:06:10.560393,Resolved,307,31.74,334.29
1727,1,17,4,2020-08-20 20:31:13.560393,Resolved,21,3.63,58.91
1728,1,4,8,2024-09-30 02:39:16.560393,Resolved,14,0.0,13.33
1729,2,15,2,2025-06-30 22:18:33.560393,Resolved,137,0.0,25.1
1730,2,36,12,2021-10-26 22:38:27.560393,Resolved,20,13.54,308.11
1731,1,43,9,2024-08-31 14:24:43.560393,Resolved,27,0.0,30.29
1732,2,35,4,2023-11-25 23:33:31.560393,Resolved,149,50.56,4195.79
1733,2,26,14,2022-03-25 18:57:01.560393,Resolved,76,95.02,1212.66
1734,2,45,14,2021-12-25 16:01:09.560393,Closed,138,0.0,39.97
1735,2,13,6,2021-10-24 10:59:18.560393,Resolved,17,0.0,16.02
1736,4,47,6,2023-01-02 13:41:55.560393,Resolved,109,0.0,62.52
1737,2,36,6,2024-11-12 06:26:31.560393,Resolved,11,76.98,1594.94
1738,1,24,14,2022-01-16 17:56:01.560393,Resolved,20,15.78,389.4
1739,2,30,8,2025-04-29 23:04:04.560393,Closed,213,0.0,22.02
1740,1,38,14,2024-07-31 12:16:25.560393,Resolved,59,0.0,16.8
1741,2,46,6,2024-02-27 03:03:59.560393,Resolved,15,11.3,169.13
1742,2,30,6,2024-04-21 21:31:37.560393,Closed,47,10.29,156.4
1743,3,32,6,2025-06-04 13:35:01.560393,Closed,31,17.39,540.32
1744,1,17,14,2025-07-15 03:53:49.560393,Closed,13,0.0,22.85
1745,1,28,8,2024-07-01 20:16:05.560393,Closed,18,0.0,10.18
1746,1,18,6,2023-07-27 06:29:22.560393,Resolved,38,0.0,27.05
1747,2,15,3,2025-03-20 12:42:25.560393,Resolved,488,7.87,163.42
1748,4,30,1,2024-08-02 18:01:50.560393,Resolved,437,48.99,2132.35
1749,1,12,11,2021-03-02 02:48:08.560393,Resolved,25,0.0,8.85
1750,2,16,4,2020-12-26 21:35:36.560393,Closed,49,18.03,363.12
1751,5,19,1,2022-06-08 13:10:19.560393,Resolved,124,0.0,22.69
1752,2,37,8,2024-05-07 11:49:26.560393,Resolved,146,23.25,626.04
1753,2,15,13,2025-04-27 12:52:30.560393,Resolved,21,3.38,71.02
1754,2,23,9,2023-07-27 15:02:41.560393,Resolved,229,0.0,13.34
1755,4,30,11,2024-11-16 05:56:16.560393,Closed,1170,14.95,196.51
1756,2,24,10,2021-06-30 11:34:15.560393,Investigating,32,0.0,49.89
1757,1,44,11,2023-07-25 14:51:09.560393,Closed,36,0.0,6.5
1758,5,19,14,2022-08-29 11:10:17.560393,Resolved,515,14.21,195.92
1759,2,37,15,2023-03-08 18:46:33.560393,Closed,40,0.0,36.77
1760,1,27,12,2022-05-27 05:02:10.560393,Resolved,28,0.0,25.4
1761,2,39,12,2022-12-23 08:07:43.560393,Resolved,50,148.67,4175.05
1762,1,33,10,2025-05-03 17:58:27.560393,Resolved,12,0.0,16.67
1763,2,35,6,2021-04-27 06:02:29.560393,Closed,116,12.72,475.85
1764,1,16,4,2024-11-01 05:17:50.560393,Closed,44,0.0,18.35
1765,1,5,8,2022-06-09 21:37:28.560393,Resolved,9,0.0,19.24
1766,4,13,9,2023-12-19 15:33:57.560393,Resolved,15,0.0,13.5
1767,2,49,1,2024-07-22 14:16:02.560393,Resolved,138,15.97,195.07
1768,1,49,1,2023-09-04 07:58:23.560393,Resolved,137,0.0,14.19
1769,1,19,2,2022-02-25 22:55:04.560393,Resolved,24,16.38,227.11
1770,2,5,8,2025-04-13 06:27:39.560393,Resolved,193,3.62,78.42
1771,2,46,8,2024-08-31 18:54:21.560393,Resolved,42,0.0,33.56
1772,1,29,6,2022-11-03 03:15:46.560393,Resolved,79,9.74,216.7
1773,5,16,2,2022-09-01 07:47:11.560393,Resolved,215,0.0,29.72
1774,1,20,7,2021-09-19 08:48:49.560393,Resolved,22,0.0,10.78
1775,1,48,2,2024-09-09 16:08:18.560393,Closed,6,0.54,36.28
1776,5,30,1,2024-03-17 20:27:51.560393,Resolved,104,0.0,92.83
1777,1,30,5,2020-12-30 17:53:55.560393,Closed,39,0.0,13.5
1778,1,33,6,2024-12-17 05:24:10.560393,Resolved,127,0.0,28.89
1779,3,50,1,2023-02-27 08:53:24.560393,Closed,27,55.93,1032.87
1780,2,5,2,2024-12-23 08:22:59.560393,Closed,81,0.0,28.12
1781,1,32,12,2021-07-31 11:30:38.560393,Resolved,27,0.0,13.2
1782,1,15,14,2021-09-16 08:58:13.560393,Resolved,51,0.0,10.01
1783,2,21,6,2020-12-12 22:17:36.560393,Resolved,33,0.0,42.09
1784,1,49,15,2020-10-16 02:25:02.560393,Resolved,14,0.0,13.76
1785,1,37,9,2023-01-19 08:02:49.560393,Resolved,30,0.0,20.45
1786,1,3,12,2020-10-10 16:57:57.560393,Investigating,54,37.13,1406.38
1787,1,29,9,2022-07-20 07:30:23.560393,Resolved,6,0.0,15.57
1788,1,39,9,2023-05-29 13:41:26.560393,Resolved,33,8.95,313.86
1789,1,29,6,2023-04-06 06:35:24.560393,Resolved,47,0.0,19.94
1790,1,33,8,2021-10-30 07:10:52.560393,Resolved,32,5.95,121.08
1791,1,4,8,2024-02-14 17:55:13.560393,Resolved,8,0.0,8.53
1792,1,8,2,2025-06-27 06:06:27.560393,Resolved,14,46.11,1904.94
1793,3,10,6,2021-01-02 00:10:35.560393,Resolved,7,15.7,541.37
1794,4,30,6,2025-01-31 16:10:40.560393,Resolved,38,0.0,27.52
1795,1,15,6,2021-10-20 09:19:58.560393,Resolved,16,0.0,11.89
1796,2,6,8,2022-08-02 23:17:34.560393,Investigating,244,49.1,469.0
1797,1,26,6,2024-01-05 15:22:14.560393,Resolved,42,8.63,218.82
1798,2,21,3,2020-10-23 02:58:39.560393,Resolved,24,0.0,19.2
1799,3,28,5,2024-11-20 17:27:10.560393,Resolved,72,0.0,41.59
1800,3,15,8,2021-09-10 10:18:42.560393,Resolved,5,0.0,103.93
1801,1,45,1,2024-12-24 10:43:00.560393,Resolved,13,0.0,22.93
1802,4,27,5,2021-07-04 01:29:59.560393,Resolved,309,48.89,614.45
1803,3,50,8,2021-09-24 01:02:14.560393,Closed,193,34.71,527.92
1804,1,35,14,2024-10-25 02:24:53.560393,Resolved,9,0.0,17.61
1805,2,29,7,2025-01-14 23:03:58.560393,Resolved,37,0.0,9.26
1806,1,50,10,2024-01-22 20:55:13.560393,Resolved,12,38.16,968.58
1807,1,7,5,2022-02-15 10:09:47.560393,Resolved,26,0.0,20.13
1808,2,46,12,2025-01-19 22:30:44.560393,Resolved,183,128.97,4346.06
1809,2,32,1,2021-05-14 00:15:31.560393,Closed,140,0.0,39.71
1810,2,46,1,2022-08-02 06:18:22.560393,Resolved,33,0.0,43.24
1811,1,31,13,2021-05-28 02:05:59.560393,Resolved,12,25.7,372.11
1812,2,50,8,2023-11-05 13:43:49.560393,Resolved,25,60.39,963.34
1813,1,12,1,2025-05-25 04:56:42.560393,Closed,68,0.0,5.58
1814,2,16,13,2021-12-17 03:45:03.560393,Resolved,443,0.0,53.29
1815,4,7,15,2022-08-19 12:08:39.560393,Resolved,135,0.0,35.09
1816,1,19,4,2024-10-26 01:29:35.560393,Resolved,12,8.45,238.36
1817,1,16,8,2022-05-23 12:38:11.560393,Resolved,28,0.0,44.17
1818,1,32,9,2022-10-28 18:39:59.560393,Resolved,10,0.0,16.89
1819,2,33,11,2021-08-02 03:50:39.560393,Resolved,145,3.02,58.31
1820,2,24,6,2020-09-11 09:16:03.560393,Resolved,15,25.6,1315.44
1821,2,31,6,2021-04-07 22:10:57.560393,Closed,91,0.0,17.81
1822,2,27,8,2024-10-09 17:57:18.560393,Resolved,62,73.43,1829.1
1823,1,22,15,2024-10-19 04:02:04.560393,Investigating,98,0.0,26.72
1824,1,42,9,2025-04-19 03:42:09.560393,Investigating,49,0.0,7.78
1825,1,34,6,2023-06-04 17:05:34.560393,Resolved,20,2.68,34.38
1826,3,23,12,2024-01-12 17:04:26.560393,Resolved,8,0.0,67.48
1827,1,48,8,2021-12-23 03:55:54.560393,Investigating,29,0.0,19.51
1828,1,5,6,2021-04-28 16:08:10.560393,Resolved,35,0.0,11.34
1829,1,45,12,2023-10-13 18:58:16.560393,Resolved,15,11.91,315.43
1830,5,9,9,2023-06-16 01:01:26.560393,Resolved,87,0.0,78.05
1831,2,20,4,2021-07-11 04:28:02.560393,Resolved,159,46.5,501.26
1832,1,33,15,2025-01-08 11:08:38.560393,Closed,17,0.0,7.96
1833,1,13,3,2024-06-03 22:53:49.560393,Resolved,32,0.0,26.83
1834,1,40,9,2022-01-09 00:35:48.560393,Resolved,9,0.0,25.34
1835,1,42,2,2024-12-11 01:54:37.560393,Resolved,66,2.5,140.33
1836,4,50,13,2020-10-22 11:53:32.560393,Resolved,136,0.0,27.62
1837,3,19,9,2022-04-17 13:39:14.560393,Investigating,61,23.35,796.36
1838,3,28,9,2021-07-28 16:32:24.560393,Closed,174,0.0,66.29
1839,1,47,8,2023-10-02 01:40:54.560393,Resolved,22,0.0,21.55
1840,1,42,12,2022-11-15 11:32:16.560393,Resolved,43,10.99,133.76
1841,1,47,9,2025-04-05 01:53:12.560393,Resolved,44,1.09,18.56
1842,4,6,3,2021-07-29 04:15:10.560393,Resolved,62,120.81,1861.27
1843,2,14,4,2025-04-10 12:31:35.560393,Investigating,262,0.0,31.27
1844,1,16,13,2022-12-22 21:25:39.560393,Resolved,26,0.0,7.09
1845,1,38,11,2022-12-12 08:47:50.560393,Resolved,8,0.0,20.65
1846,2,21,5,2023-12-25 16:42:19.560393,Resolved,115,9.18,405.62
1847,5,37,14,2020-11-11 01:29:47.560393,Resolved,1441,27.81,535.95
1848,1,34,2,2022-06-13 06:08:47.560393,Resolved,22,16.44,267.02
1849,2,48,11,2025-06-06 17:43:59.560393,Resolved,14,4.9,142.87
1850,5,38,10,2023-06-06 17:49:10.560393,Resolved,222,7.63,519.42
1851,1,39,8,2024-06-28 09:44:21.560393,Resolved,10,0.0,18.63
1852,2,19,13,2023-11-18 20:50:40.560393,Closed,12,25.6,658.64
1853,2,24,1,2025-02-22 23:03:52.560393,Resolved,88,0.0,51.25
1854,2,39,15,2023-01-05 03:45:49.560393,Closed,88,98.59,1812.62
1855,2,38,2,2024-09-19 04:06:21.560393,Resolved,438,0.0,24.76
1856,1,39,14,2021-05-26 01:43:54.560393,Resolved,66,7.23,132.77
1857,2,1,1,2024-09-29 17:51:19.560393,Resolved,108,0.0,32.23
1858,1,3,3,2025-05-16 08:38:00.560393,Resolved,30,0.0,22.45
1859,1,24,13,2021-10-07 20:03:48.560393,Resolved,54,40.3,580.62
1860,1,36,2,2022-10-27 02:50:31.560393,Closed,15,0.0,32.15
1861,1,36,9,2022-03-02 21:08:44.560393,Resolved,18,0.0,5.89
1862,1,39,8,2025-08-07 05:54:42.560393,Resolved,23,6.77,97.42
1863,2,33,6,2023-12-24 00:20:26.560393,Resolved,101,3.59,82.72
1864,2,18,8,2021-05-16 18:19:08.560393,Resolved,429,17.22,303.82
1865,2,37,10,2020-11-16 18:12:57.560393,Resolved,17,0.0,50.22
1866,1,41,11,2021-06-08 02:08:06.560393,Resolved,17,0.0,5.43
1867,1,22,5,2022-12-02 11:35:21.560393,Resolved,47,0.0,45.19
1868,5,17,7,2023-12-22 01:40:12.560393,Closed,637,298.48,4722.17
1869,4,25,4,2023-03-27 16:51:38.560393,Resolved,1,0.0,118.1
1870,1,16,1,2025-04-15 05:08:05.560393,Resolved,91,0.0,22.86
1871,1,20,4,2020-11-12 18:12:43.560393,Resolved,65,31.3,544.24
1872,5,17,6,2021-10-22 05:49:32.560393,Resolved,24,15.86,370.46
1873,2,5,13,2021-11-27 19:29:22.560393,Closed,70,0.0,28.28
1874,1,24,7,2021-03-25 08:24:56.560393,Resolved,53,0.0,10.89
1875,1,19,9,2024-05-09 22:06:33.560393,Investigating,88,0.0,5.26
1876,1,12,1,2023-10-21 02:59:46.560393,Closed,25,0.0,14.7
1877,1,10,10,2023-11-23 13:01:33.560393,Resolved,11,0.0,23.15
1878,1,12,5,2024-12-29 04:50:36.560393,Resolved,39,0.0,16.63
1879,2,28,10,2024-02-16 11:33:42.560393,Resolved,322,0.0,17.36
1880,2,16,10,2022-12-06 09:00:00.560393,Resolved,16,0.0,19.52
1881,1,7,12,2024-10-30 11:18:11.560393,Resolved,14,0.0,6.29
1882,1,17,6,2024-07-01 00:11:16.560393,Resolved,14,0.0,9.33
1883,1,28,5,2020-11-12 07:50:48.560393,Closed,15,0.0,24.66
1884,1,47,6,2021-03-24 01:39:38.560393,Resolved,15,2.85,36.24
1885,2,40,12,2021-09-05 19:32:20.560393,Resolved,85,0.0,22.94
1886,2,27,6,2021-09-25 01:07:46.560393,Resolved,124,4.84,80.99
1887,1,25,11,2025-03-23 00:59:27.560393,Resolved,90,0.0,13.53
1888,4,18,8,2023-11-19 22:47:32.560393,Closed,10,418.53,12896.36
1889,1,39,14,2021-10-12 07:49:12.560393,Resolved,31,0.0,11.42
1890,3,33,3,2021-09-18 19:39:30.560393,Resolved,4,15.73,326.23
1891,4,22,1,2022-10-14 09:55:53.560393,Resolved,16,70.77,321.52
1892,2,20,12,2024-03-15 10:22:49.560393,Investigating,14,0.0,90.41
1893,1,31,5,2023-08-25 08:13:23.560393,Resolved,9,31.59,530.15
1894,2,18,8,2020-10-04 08:02:19.560393,Resolved,136,67.54,1763.47
1895,1,40,6,2021-02-24 14:41:00.560393,Resolved,72,0.0,27.24
1896,3,47,1,2022-05-06 07:21:05.560393,Closed,46,0.0,26.67
1897,1,15,1,2020-08-24 11:25:31.560393,Investigating,36,0.0,18.13
1898,5,37,12,2021-09-05 02:28:29.560393,Closed,49,23.98,1055.17
1899,1,26,9,2021-04-11 01:19:49.560393,Closed,38,0.0,28.87
1900,3,27,9,2025-02-14 16:10:32.560393,Closed,71,55.22,1287.97
1901,1,25,9,2023-02-24 14:37:09.560393,Resolved,35,0.0,14.61
1902,3,47,4,2023-02-12 09:21:07.560393,Closed,39,16.52,914.34
1903,1,12,8,2024-06-30 23:34:25.560393,Resolved,15,0.0,13.37
1904,1,26,6,2023-02-05 10:07:09.560393,Resolved,52,0.0,15.66
1905,1,8,7,2023-08-17 05:49:20.560393,Resolved,19,26.55,338.39
1906,2,9,4,2025-04-10 07:26:56.560393,Resolved,47,0.0,30.62
1907,1,22,12,2021-04-30 19:31:39.560393,Resolved,42,0.0,20.03
1908,1,4,9,2025-03-21 06:21:20.560393,Resolved,64,0.0,12.76
1909,1,9,15,2024-06-19 08:24:22.560393,Resolved,51,0.0,11.54
1910,2,39,11,2025-05-18 09:08:08.560393,Resolved,5,22.51,1469.71
1911,1,4,11,2023-11-06 16:18:30.560393,Resolved,28,0.0,23.97
1912,1,27,6,2022-11-23 22:36:38.560393,Resolved,20,9.02,160.63
1913,2,6,9,2021-04-26 16:30:53.560393,Resolved,10,152.72,3560.88
1914,5,14,8,2022-02-23 12:59:34.560393,Resolved,11,0.0,66.93
1915,2,34,1,2020-08-28 21:03:49.560393,Closed,25,18.97,256.17
1916,2,41,2,2024-01-11 02:12:21.560393,Resolved,40,0.0,41.3
1917,1,25,15,2023-05-26 11:37:19.560393,Resolved,119,0.0,16.66
1918,1,31,1,2025-06-05 23:57:24.560393,Resolved,13,0.0,12.82
1919,2,40,6,2024-02-05 11:35:39.560393,Resolved,28,0.0,13.75
1920,2,3,15,2023-03-11 05:18:29.560393,Resolved,15,40.93,1140.87
1921,1,45,7,2020-08-21 12:07:36.560393,Resolved,30,21.72,326.41
1922,3,2,9,2022-12-17 23:37:23.560393,Closed,19,176.16,3949.26
1923,4,47,1,2023-10-12 17:45:07.560393,Resolved,496,9.35,131.43
1924,1,18,3,2025-02-25 18:19:03.560393,Resolved,135,0.0,31.94
1925,2,14,12,2023-12-28 07:57:39.560393,Closed,135,5.99,221.44
1926,1,26,12,2023-02-13 03:18:02.560393,Resolved,4,100.91,2674.57
1927,2,20,6,2023-11-29 16:31:42.560393,Resolved,55,178.83,1721.64
1928,2,49,14,2024-11-03 19:02:20.560393,Resolved,29,8.42,93.15
1929,1,6,13,2023-06-07 11:55:47.560393,Resolved,19,0.0,15.16
1930,5,41,8,2020-08-30 15:54:46.560393,Resolved,1113,47.5,1263.95
1931,5,45,9,2021-04-19 07:48:16.560393,Resolved,51,0.0,81.06
1932,1,43,6,2024-09-26 19:53:24.560393,Resolved,15,8.11,313.49
1933,1,39,6,2021-04-27 00:36:26.560393,Closed,29,15.91,623.61
1934,1,2,7,2022-11-15 02:22:58.560393,Resolved,17,52.12,1430.01
1935,2,41,1,2025-04-16 04:49:39.560393,Resolved,173,0.0,31.69
1936,2,32,6,2022-02-26 18:31:59.560393,Resolved,14,0.0,78.52
1937,5,4,2,2021-04-21 14:38:30.560393,Resolved,88,0.0,47.52
1938,5,24,2,2021-08-14 17:30:14.560393,Resolved,1160,153.88,4064.07
1939,1,37,1,2022-03-07 03:09:17.560393,Resolved,48,0.0,8.99
1940,1,26,4,2024-04-21 06:13:13.560393,Resolved,31,29.57,277.52
1941,1,28,8,2022-09-05 09:10:47.560393,Resolved,70,0.0,36.89
1942,1,44,15,2021-04-06 09:25:03.560393,Resolved,29,0.0,10.15
1943,1,25,8,2020-10-31 17:07:55.560393,Investigating,19,0.0,17.45
1944,1,7,5,2023-10-01 08:42:39.560393,Resolved,17,0.0,21.0
1945,1,27,7,2025-05-13 10:23:00.560393,Resolved,21,31.85,976.35
1946,1,3,9,2025-06-22 02:38:46.560393,Closed,93,0.0,13.59
1947,2,8,3,2024-09-24 01:00:14.560393,Resolved,12,0.0,17.8
1948,1,6,4,2021-05-01 03:33:11.560393,Closed,26,16.97,528.58
1949,1,19,7,2024-09-10 19:48:26.560393,Closed,11,4.75,162.35
1950,1,18,10,2023-08-17 11:29:14.560393,Resolved,49,12.81,690.15
1951,1,19,2,2022-11-29 14:57:26.560393,Investigating,17,0.0,14.81
1952,1,7,8,2025-07-24 10:22:45.560393,Resolved,41,0.0,13.08
1953,1,8,15,2020-12-28 23:17:28.560393,Resolved,31,21.34,671.9
1954,2,5,15,2022-03-18 04:49:05.560393,Resolved,249,0.0,46.11
1955,5,32,1,2023-07-10 16:06:09.560393,Resolved,350,38.26,1183.24
1956,2,21,5,2024-03-03 20:03:45.560393,Resolved,100,17.12,616.62
1957,2,45,8,2023-07-27 08:46:13.560393,Resolved,16,23.44,528.75
1958,2,8,9,2025-05-04 04:00:30.560393,Resolved,162,28.18,417.35
1959,5,44,2,2021-03-23 18:36:09.560393,Resolved,22,8.61,82.84
1960,1,21,11,2024-12-16 17:13:14.560393,Closed,194,0.0,18.13
1961,3,10,6,2023-08-07 03:45:12.560393,Resolved,1088,8.09,228.13
1962,1,9,3,2021-05-29 08:04:29.560393,Resolved,28,0.0,10.69
1963,1,41,5,2022-12-30 04:12:31.560393,Resolved,83,0.0,23.03
1964,1,50,9,2024-06-27 03:24:05.560393,Closed,47,10.48,90.7
1965,1,33,8,2021-04-07 06:52:53.560393,Resolved,73,0.0,27.17
1966,4,14,10,2022-05-22 09:47:21.560393,Resolved,153,0.0,18.51
1967,5,45,11,2022-03-28 16:48:08.560393,Closed,7,112.98,1234.58
1968,1,12,7,2022-03-07 18:50:54.560393,Resolved,18,0.0,12.74
1969,1,39,13,2022-06-16 07:03:18.560393,Closed,35,0.0,16.16
1970,1,30,9,2025-07-14 21:38:51.560393,Resolved,17,2.84,174.8
1971,1,12,10,2024-04-09 18:00:12.560393,Resolved,30,0.0,10.87
1972,1,15,2,2020-11-30 04:13:07.560393,Resolved,29,0.0,7.62
1973,1,49,7,2024-10-05 21:57:24.560393,Resolved,181,0.0,48.47
